0.0004509
0.003084
0.0092344
0.019754
0.035173
0.05577
0.081637
0.1127
0.14875
0.18945
0.23434
0.28288
0.33443
0.38831
0.44376
0.5
0.55624
0.61169
0.66557
0.71712
0.76566
0.81055
0.85125
0.8873
0.91836
0.94423
0.96483
0.98025
0.99077
0.99692
0.99955
